"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge","Num_leadingEdge"
"29","GOBP_IMMUNE_EFFECTOR_PROCESS",9.99900009999e-05,0.00212465390351587,0.75392071179168,1.71687740708106,0,797,"Cxcl10,Ifit1,Rsad2,Plac8,Ifit2,Isg15,Irf7,H2-K1,Stat1,Ifitm3,Ifih1,Lcn2,Rtp4,Oasl1,Ddx60,Ifi35,Fcgr4,Parp9,Isg20,Irf1,Serping1,B2m,Nmi,C3,Ifi209,Ifi203,Cfb,Icam1,Ptprc,Eif2ak2,Fcgr1,Irf9,Il6,Myd88,Acod1,Zbp1,Samhd1,Hck,Cybb,Fgl2,Oas2,Fcer1g,Apobec1,Stat2,Hmox1,Tlr2,Serpina3n,Cd53,Cyba,Dhx58,C3ar1,Itgb2,Ctsc,Ctss,Sell,Ptx3,Il12b,C1qc,Cd74,Stat3,Gpr84,Anxa2,Cd44,C1qa,Tcirg1,Tlr3,C2,Ifitm2,Cd68,H2-M3,Tlr7,Tnfaip3,Birc3,C1qb,Tnf,Lcp1,Ctsh,Arpc1b,Parp3,Slc11a1,Cd86,Ifnb1,Rnf135,Ctsz,Slamf7,B4galt1,Rac2,Il15,Vav1,Cd180,Oas3,Ifng,Sting1,Clec7a,Fcgr2b,Il12rb1,Grn,Serpinb9,Mvp,H2-Ab1,Il7r,Itgam,Nt5c3,Cd40,Pml,Glipr1,Tyrobp,Nckap1l,Hp,Lyz1,Adam8,Anxa1,Cd14,Pglyrp1,Ada,Ccr2,Relb,Klrc1,Il4ra,Klrd1,Cd93,Lrg1,Il10rb,Mmp8,Slamf8,Itgax,Plscr1,Anxa3,Plaur,Havcr2,Bcl3,Anpep,Lat2,Inpp5d,Pnp,Cd3g,Mad2l2,Mov10,Ptpn6,Nfkbiz,Prf1,Irf5,Tnfrsf1b,Il10,Npc2,Lyn,Loxl3,Hpx,Batf,Tlr4,Fcgr3,Il1r1,Clec4d,Unc93b1,Pycard,Myo1g,Ifna6,Nos2,Tgfb1,Rnf19b,Arg1,Clec5a,Lgals1,Lag3,Gmfg,Irf2,Bst1,Tnfrsf4,Laptm5,Adar,Fgr,Fes,Ampd3,Dll1,Sash3,Iqgap1,Rap1b,Clec4b1,Dock2,Mgst1,Tbx21,Cstb,Gla,Pgm2,Lair1,Lamp2,Il6ra,Hvcn1,Vamp8,Arhgap9,Pecam1,Plcg2,Dnase1l1,Il18rap,Itgal,Ifnar2,Pros1,Il1b,Pirb,Stxbp3,Serpina3c,Il33,Was,Ripk2,Gns,Rela,Arhgap45,Tmbim1,Cd96,Bcl10,Dok3,Ly9,Pik3cg,Lbp,Snap23,Pygl,St3gal1,Slamf6,Zbtb7b,C5ar1,Slpi,Fpr1,Vnn1,Mfng,Cd28,Ptpn22,Flna,Gata2,Sucnr1,Enpp4,Dbnl,Stom,Cebpg,Ddit4,Il2ra,Ostf1,Riok3,Slc7a5,Rhog,Olr1,Map3k14,Ncr1,Cd244a,Shfl,Cybc1,Ddx21,A2m,Cnn2,Hspa1a,Ripk3,Nfkb1,Cr1l,Il18,Gata3,Syk,Plekho2,Tlr8,Tlr9,Gab2,Rnasel,Iqgap2,Btk,Galns,Ctsb,Cd1d1,Cxcl5,Birc2,Tmbim6,Atp7a,Bcl6,Fut7,Sdcbp,Tcim",273
"30","GOBP_ACTIVATION_OF_IMMUNE_RESPONSE",9.99900009999e-05,0.00212465390351587,0.69331273880168,1.56827564059606,0,302,"H2-K1,Psmb9,Psmb8,Fcgr4,Serping1,C3,Ifi209,Ifi203,Cfb,Ptprc,Fcgr1,Zbp1,Hck,Fcer1g,C3ar1,Psmb10,Psme1,C1qc,Lpxn,H2-Aa,C1qa,C2,C1qb,Arpc1b,Clec4e,Vav1,Sting1,Fcgr2b,H2-Ab1,Lcp2,Lck,H2-Eb1,Tyrobp,Nckap1l,Ada,Relb,Klrd1,Plscr1,Elf1,Lat2,Inpp5d,Cd3g,Ptpn6,Nfkbiz,Lyn,Tlr4,Fcgr3,Clec4d,Txk,Pycard,Myo1g,Rab29,Laptm5,Fgr,Clec4b1,Plcg2,Pros1,Ccr7,Icosl,Il1b,Prkd2,Was,Ripk2,Icam2,Rela,Bcl10,Clec4n,Ctla4,Blnk,C5ar1,Fpr1,Psmb2,Cd28,Ptpn22,Cd3d,Ezr,Runx1,Gps2,A2m,Tec,Psma7,Nfkb1,Cr1l,Gata3,Syk,Itk,Btk,Psmf1",88
"31","GOBP_MYELOID_CELL_HOMEOSTASIS",0.000100280786201364,0.00212465390351587,0.683272750509629,1.53276516902053,0,112,"Isg15,Stat1,B2m,Il6,Hmox1,Zfp36,Stat3,Hcls1,Nckap1l,Anxa1,Spi1,Hcar2,Inpp5d,Lyn,Axl,Ptbp3,Adar,Jak2,Mafb,Bak1,Tmod3,Mertk,Gata2,Cebpg,Slc7a11,Cdk6,Bcl2l11,Hspa1a,Ikzf1,Gata3,G6pdx,Hspa9,Bcl6,Inhba",34
"32","GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",9.99900009999e-05,0.00212465390351587,0.722707832105399,1.64124563997633,0,491,"Plac8,Lcn2,Ifi35,Fcgr4,B2m,Nmi,C3,Icam1,Ptprc,Il6,Cybb,Fgl2,Fcer1g,Hmox1,Tlr2,Serpina3n,Cd53,Cyba,C3ar1,Itgb2,Ctsc,Ctss,Sell,Ptx3,Il12b,Cd74,Stat3,Gpr84,Anxa2,Cd44,Tcirg1,Cd68,Lcp1,Ctsh,Parp3,Slc11a1,Cd86,Ifnb1,Ctsz,B4galt1,Rac2,Cd180,Ifng,Sting1,Clec7a,Fcgr2b,Il12rb1,Grn,Mvp,Itgam,Cd40,Glipr1,Tyrobp,Nckap1l,Hp,Lyz1,Adam8,Anxa1,Cd14,Pglyrp1,Ada,Ccr2,Relb,Il4ra,Cd93,Lrg1,Mmp8,Itgax,Anxa3,Plaur,Havcr2,Bcl3,Anpep,Lat2,Pnp,Mad2l2,Ptpn6,Nfkbiz,Tnfrsf1b,Il10,Npc2,Lyn,Loxl3,Batf,Tlr4,Fcgr3,Clec4d,Pycard,Ifna6,Tgfb1,Arg1,Clec5a,Lgals1,Gmfg,Bst1,Fgr,Fes,Ampd3,Dll1,Iqgap1,Rap1b,Clec4b1,Dock2,Mgst1,Tbx21,Cstb,Gla,Pgm2,Lair1,Lamp2,Il6ra,Hvcn1,Vamp8,Arhgap9,Pecam1,Plcg2,Dnase1l1,Itgal,Pirb,Stxbp3,Serpina3c,Il33,Ripk2,Gns,Arhgap45,Tmbim1,Dok3,Ly9,Pik3cg,Lbp,Snap23,Pygl,St3gal1,Slamf6,Zbtb7b,C5ar1,Slpi,Fpr1,Vnn1,Mfng,Cd28,Gata2,Sucnr1,Enpp4,Dbnl,Stom,Ostf1,Rhog,Olr1,Cd244a,Cnn2,Hspa1a,Nfkb1,Il18,Gata3,Syk,Plekho2,Gab2,Iqgap2,Btk,Galns,Ctsb,Atp7a,Bcl6,Sdcbp,Tcim,Trp53,Dnase1l3,Xbp1",169
"33","GOBP_MYELOID_LEUKOCYTE_ACTIVATION",9.99900009999e-05,0.00212465390351587,0.740277903478801,1.68002160467685,0,463,"Ccl5,Plac8,Lcn2,Ifi35,Fcgr4,B2m,Nmi,C3,Ptprc,Il6,Cybb,Fgl2,Fcer1g,Hmox1,Tlr2,Serpina3n,Cd53,Cyba,C3ar1,Itgb2,Ctsc,Cst7,Ctss,Sell,Ptx3,Cd74,Tmem106a,Gpr84,Anxa2,Cd44,C1qa,Tcirg1,Thbs1,Tlr3,Batf2,Cd68,Tlr7,Tnf,Ctsh,Aif1,Slc11a1,Cd300lf,Ctsz,B4galt1,Tlr1,Rac2,Il15,Csf1,Ifng,Sting1,Fcgr2b,Grn,Mvp,Ubd,Itgam,Lcp2,Glipr1,Tyrobp,Nckap1l,Hp,Lyz1,Adam8,Cd14,Pglyrp1,Ccr2,Relb,Il4ra,Spi1,Cd93,Lrg1,Mmp8,Itgax,Plscr1,Anxa3,Plaur,Havcr2,Anpep,Lat2,Pnp,Ptpn6,Pla2g4a,Tnfrsf1b,Il10,Npc2,Lyn,Rhoh,Batf,Tlr4,Fcgr3,Clec4d,Pycard,Arg1,Clec5a,Gmfg,Bst1,Fgr,Fes,Ampd3,Ltbr,Iqgap1,Rap1b,Clec4b1,Dock2,Mgst1,Cstb,Gla,Pgm2,Lair1,Lamp2,Hvcn1,Vamp8,Arhgap9,Jak2,Pecam1,Dnase1l1,Il18rap,Itgal,Cd2,Pirb,Stxbp3,Serpina3c,Il33,Sphk1,Gns,Arhgap45,Tmbim1,Dok3,Pik3cg,Lbp,Crlf2,Snap23,Pygl,C5ar1,Slpi,Fpr1,Vnn1,Gata2,Sucnr1,Enpp4,Dbnl,Tlr6,Stom,Ostf1,Rhog,Olr1,Tnip2,Tgfbr2,Cnn2,Hspa1a,Nfkb1,Atm,Il18,Syk,Plekho2,Tlr8,Gab2,Iqgap2,Btk,Galns,Ctsb,Cxcl5,Cd200,Cebpa",163
"34","GOBP_LYMPHOCYTE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0.000100290843445993,0.00212465390351587,0.752205415242504,1.68989652511579,0,121,"Icam1,Ptprc,Il6,Fgl2,Fcer1g,Il12b,Cd74,Stat3,Lcp1,Parp3,Slc11a1,Cd86,Ifnb1,Cd180,Ifng,Fcgr2b,Il12rb1,Cd40,Anxa1,Ada,Relb,Il4ra,Havcr2,Bcl3,Mad2l2,Nfkbiz,Il10,Loxl3,Batf,Tlr4,Ifna6,Tgfb1,Lgals1,Dll1,Tbx21,Il6ra,Plcg2,Itgal,Ripk2,Ly9,St3gal1,Slamf6,Zbtb7b,Mfng,Cd28,Cd244a,Il18,Gata3,Atp7a,Bcl6,Trp53,Xbp1",52
"35","GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0.000101512536798295,0.00212465390351587,0.767509752048447,1.70181886222196,0,73,"Icam1,Il6,Fgl2,Fcer1g,Il12b,Cd74,Stat3,Lcp1,Slc11a1,Cd86,Ifnb1,Ifng,Fcgr2b,Il12rb1,Anxa1,Relb,Il4ra,Havcr2,Bcl3,Nfkbiz,Loxl3,Batf,Ifna6,Tbx21,Il6ra,Itgal,Ripk2,Ly9,Slamf6,Zbtb7b,Il18,Gata3,Atp7a,Bcl6,Trp53",35
"36","GOBP_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE",0.000412456176531244,0.00634861308934258,0.746185076819936,1.63085316989648,3,54,"Il6,Fgl2,Fcer1g,Il12b,Stat3,Cd86,Ifng,Il12rb1,Anxa1,Relb,Il4ra,Bcl3,Nfkbiz,Loxl3,Batf,Tbx21,Il6ra,Ripk2,Ly9,Slamf6,Zbtb7b,Il18,Gata3,Atp7a,Bcl6",25
"37","GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0.000102848914943947,0.00212465390351587,0.770853631166199,1.68793058763872,0,56,"Ptprc,Il6,Parp3,Ifnb1,Cd180,Fcgr2b,Cd40,Ada,Bcl3,Mad2l2,Il10,Batf,Tlr4,Tgfb1,Lgals1,Dll1,Tbx21,Plcg2,St3gal1,Mfng,Cd28",21
"38","GOBP_RESPONSE_TO_TUMOR_CELL",0.000234219463637428,0.00401337105499432,0.871432803784076,1.73033195146058,1,19,"H2-K1,Cd274,Il12b,Txnip,Havcr2,Prf1,Laptm5",7
"39","GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",0.000101708706265256,0.00212465390351587,0.776235663580538,1.71901789459949,0,70,"Rsad2,H2-K1,B2m,Il6,Hmox1,Cd74,Tlr3,H2-M3,Tnf,Ifnb1,Clec7a,Ccr2,Tnfrsf1b,Il10,Tlr4,Il1r1,Tgfb1,Arg1,Laptm5,Sash3,Tbx21,Il1b,Cd96,Bcl10,Slc7a5,Ddx21,Il18,Gata3,Btk,Bcl6,Hfe,Traf2,Cd36,Il18r1,Angpt1,Tnfrsf14,Nlrp3",37
"40","GOBP_T_CELL_CYTOKINE_PRODUCTION",0.000435161009573542,0.00657928418034797,0.806261654693146,1.68604377557447,3,30,"Rsad2,H2-K1,B2m,Il6,Ifnb1,Ccr2,Tnfrsf1b,Il1r1,Arg1,Sash3,Tbx21,Il1b,Il18,Gata3,Hfe,Traf2,Il18r1,Nlrp3,H2-Q10",19
"41","GOBP_IMMUNOGLOBULIN_PRODUCTION",0.000101708706265256,0.00212465390351587,0.749547460204787,1.65991535482954,0,70,"Ptprc,Il6,Samhd1,Tnf,Parp3,Cd86,Fcgr2b,H2-Ab1,Cd40,Il4ra,Mad2l2,Il10,Hpx,Batf,Tgfb1,Tnfrsf4,Sash3,Tbx21,Il33,Cd28,Tlr9,Btk,Tmbim6,Bcl6,Xbp1,Traf2",26
"42","GOBP_DENDRITIC_CELL_CHEMOTAXIS",0.00037359900373599,0.00594290141610654,0.892511130785717,1.70376664270913,2,14,"Ccl5,Ccr1,Ccr5,Ccr2,Slamf8,Cxcr4,Ccr7,Pik3cg",8
"43","GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY",0.000204457166223676,0.0036640975091865,0.737015892738054,1.62194503465971,1,61,"Fcgr4,Ptprc,Fcgr1,Hck,Fcer1g,Arpc1b,Vav1,Fcgr2b,Nckap1l,Plscr1,Cd3g,Lyn,Fcgr3,Myo1g,Fgr,Plcg2,Was",17
"44","GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.000100140196274785,0.00212465390351587,0.748639446687541,1.68358308115452,0,136,"Rsad2,H2-K1,B2m,Ptprc,Il6,Samhd1,Hmox1,Cd74,Tlr3,H2-M3,Tnf,Parp3,Cd86,Ifnb1,Clec7a,Fcgr2b,H2-Ab1,Cd40,Ccr2,Il4ra,Mad2l2,Tnfrsf1b,Il10,Hpx,Batf,Tlr4,Il1r1,Tgfb1,Arg1,Tnfrsf4,Laptm5,Sash3,Tbx21,Il1b,Il33,Cd96,Bcl10,Cd28,Ptpn22,Slc7a5,Cd244a,Ddx21,Il18,Gata3,Tlr9,Btk,Tmbim6,Bcl6,Hfe,Xbp1,Traf2,Cd36",52
"45","GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",9.99900009999e-05,0.00212465390351587,0.735120728983685,1.66932703995543,0,535,"Rsad2,Plac8,Irf7,H2-K1,Lcn2,Fcgr4,Serping1,B2m,C3,Icam1,Ptprc,Il6,Myd88,Cybb,Fgl2,Fcer1g,Hmox1,Tlr2,Serpina3n,Cd53,Cyba,C3ar1,Itgb2,Ctsc,Ctss,Sell,Ptx3,Il12b,C1qc,Cd74,Gpr84,Anxa2,Cd44,C1qa,Tcirg1,Tlr3,C2,Cd68,H2-M3,C1qb,Tnf,Ctsh,Parp3,Slc11a1,Ifnb1,Ctsz,Slamf7,B4galt1,Rac2,Vav1,Sting1,Clec7a,Fcgr2b,Il12rb1,Grn,Serpinb9,Mvp,H2-Ab1,Il7r,Itgam,Cd40,Glipr1,Tyrobp,Nckap1l,Hp,Lyz1,Adam8,Cd14,Pglyrp1,Ccr2,Klrc1,Il4ra,Klrd1,Cd93,Lrg1,Mmp8,Itgax,Anxa3,Plaur,Havcr2,Bcl3,Anpep,Lat2,Inpp5d,Pnp,Mad2l2,Ptpn6,Prf1,Tnfrsf1b,Il10,Npc2,Lyn,Hpx,Batf,Tlr4,Fcgr3,Il1r1,Clec4d,Pycard,Myo1g,Nos2,Tgfb1,Rnf19b,Arg1,Clec5a,Lag3,Gmfg,Bst1,Fgr,Fes,Ampd3,Sash3,Iqgap1,Rap1b,Clec4b1,Dock2,Mgst1,Tbx21,Cstb,Gla,Pgm2,Lair1,Lamp2,Hvcn1,Vamp8,Arhgap9,Pecam1,Dnase1l1,Il18rap,Itgal,Il1b,Pirb,Stxbp3,Serpina3c,Was,Gns,Arhgap45,Tmbim1,Cd96,Bcl10,Dok3,Pik3cg,Snap23,Pygl,Slamf6,C5ar1,Slpi,Fpr1,Vnn1,Cd28,Gata2,Enpp4,Dbnl,Stom,Cebpg,Ostf1,Rhog,Olr1,Ncr1,Ddx21,Cnn2,Hspa1a,Ripk3,Nfkb1,Il18,Gata3,Syk,Plekho2,Tlr8,Gab2,Iqgap2,Btk,Galns,Ctsb,Cd1d1,Cxcl5,Bcl6,Fut7,Sdcbp",179
"46","GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",9.99900009999e-05,0.00212465390351587,0.707727484726773,1.60453278205984,0,389,"Plac8,Lcn2,Fcgr4,B2m,C3,Ptprc,Il6,Cybb,Fgl2,Fcer1g,Hmox1,Tlr2,Serpina3n,Cd53,Cyba,C3ar1,Itgb2,Ctsc,Ctss,Sell,Ptx3,Gpr84,Anxa2,Cd44,Tcirg1,Cd68,Ctsh,Slc11a1,Ctsz,B4galt1,Rac2,Sting1,Fcgr2b,Grn,Serpinb9,Mvp,Itgam,Glipr1,Tyrobp,Nckap1l,Hp,Lyz1,Adam8,Cd14,Pglyrp1,Ccr2,Il4ra,Cd93,Lrg1,Mmp8,Itgax,Anxa3,Plaur,Anpep,Lat2,Pnp,Ptpn6,Tnfrsf1b,Npc2,Lyn,Fcgr3,Clec4d,Pycard,Arg1,Clec5a,Gmfg,Bst1,Fgr,Fes,Ampd3,Iqgap1,Rap1b,Clec4b1,Dock2,Mgst1,Cstb,Gla,Pgm2,Lair1,Lamp2,Hvcn1,Vamp8,Arhgap9,Pecam1,Dnase1l1,Itgal,Pirb,Stxbp3,Serpina3c,Gns,Arhgap45,Tmbim1,Dok3,Pik3cg,Snap23,Pygl,C5ar1,Slpi,Fpr1,Vnn1,Gata2,Enpp4,Dbnl,Stom,Ostf1,Rhog,Olr1,Ddx21,Cnn2,Hspa1a,Nfkb1,Syk,Plekho2,Gab2,Iqgap2,Btk,Galns,Ctsb,Cxcl5",119
"47","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",0.000100050025012506,0.00212465390351587,0.789969413647108,1.77961554425476,0,168,"Rsad2,Irf7,H2-K1,Serping1,B2m,C3,Icam1,Ptprc,Il6,Myd88,Fcer1g,Ctsc,Il12b,C1qc,Cd74,C1qa,Tcirg1,C2,H2-M3,C1qb,Tnf,Ctsh,Parp3,Ifnb1,Slamf7,Vav1,Fcgr2b,Il12rb1,Serpinb9,H2-Ab1,Il7r,Cd40,Ccr2,Klrc1,Il4ra,Klrd1,Havcr2,Bcl3,Inpp5d,Mad2l2,Ptpn6,Prf1,Tnfrsf1b,Il10,Hpx,Batf,Il1r1,Myo1g,Tgfb1,Rnf19b,Arg1,Lag3,Sash3,Tbx21,Il18rap,Il1b,Was,Cd96,Bcl10,Slamf6,Cd28,Cebpg,Ncr1,Ripk3,Il18,Gata3,Tlr8,Btk,Cd1d1,Bcl6,Fut7,Hfe,Cd8a",73
"48","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",0.00010690613641223,0.00212465390351587,0.894498909103168,1.89802893792627,0,35,"Serping1,C3,Ptprc,C1qc,C1qa,C2,C1qb,Tnf,Fcgr2b,H2-Ab1,Bcl3,Ptpn6,Hpx",13
"49","GOBP_T_CELL_MEDIATED_IMMUNITY",0.00010160536476326,0.00212465390351587,0.796121926245632,1.7642725199808,0,72,"Rsad2,H2-K1,B2m,Icam1,Ptprc,Il6,Ctsc,Il12b,H2-M3,Ctsh,Ifnb1,Fcgr2b,Il12rb1,Il7r,Ccr2,Klrc1,Klrd1,Prf1,Tnfrsf1b,Il1r1,Myo1g,Arg1,Sash3,Tbx21,Il1b,Was,Ripk3,Il18,Gata3,Cd1d1,Fut7,Hfe,Cd8a,Traf2,Il18r1,H2-Ea",36
"50","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",0.0001000100010001,0.00212465390351587,0.798834625204265,1.80075424154727,0,183,"Rsad2,Irf7,H2-K1,Cd274,Cxcl13,Serping1,B2m,C3,Icam1,Ptprc,Il6,Myd88,Fcer1g,Ctsc,Il12b,C1qc,Cd74,Stat3,C1qa,Tcirg1,C2,H2-M3,Tnfaip3,C1qb,Tnf,Ctsh,Parp3,Slc11a1,Ifnb1,Fcgr2b,Il12rb1,H2-Ab1,Il7r,Cd40,Il18bp,Anxa1,Ada,Ccr2,Relb,Klrc1,Il4ra,Klrd1,Havcr2,Bcl3,Inpp5d,Mad2l2,Ptpn6,Nfkbiz,Prf1,Pla2g4a,Tnfrsf1b,Il10,Loxl3,Hpx,Batf,Tlr4,Il1r1,Myo1g,Tgfb1,Arg1,Nfkb2,Sash3,Tbx21,Il6ra,Il1b,Il33,Was,Ripk2,Tnfsf13b,Bcl10,Ly9,Slamf6,Zbtb7b,Cd28",74
"51","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I",0.000101020305081321,0.00212465390351587,0.740453597203653,1.64944287480782,0,85,"H2-K1,Psmb9,Psmb8,Tap1,B2m,Fcgr1,Cybb,Tapbp,Tap2,Fcer1g,Cyba,Psmb10,Psme1,Erap1,Ifi30,H2-M3,Tapbpl,Ncf4,Ncf2,Ncf1,Vamp8,Snap23,Psmb2,Psma7,Sec24d,Psmf1,Hfe,Cd36,Psma4,Psma6,Psma2,Psma3,H2-Q10,Psma1,Psmb6,Psmd11,Clec4a2,Psmb3,Vamp3,Psmb4,Psmc2,Psmd8,Psma5,Ikbkg,Psmc6",45
"52","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN",0.000252652854977261,0.00425458695614295,0.912145458099102,1.72386219469631,1,13,"H2-K1,Tap1,B2m,Tapbp,Tap2,Erap1,H2-M3",7
"53","GOBP_TOLERANCE_INDUCTION",0.000598515681110845,0.00834668377346107,0.864712928721406,1.69119862017129,4,17,"Cd274,Acod1,H2-M3,Tnfaip3,Icos,Havcr2,Lyn,Ido1,Il2ra,Tgfbr2",10
"54","GOBP_IMMUNE_SYSTEM_DEVELOPMENT",9.99900009999e-05,0.00212465390351587,0.681767360254787,1.55072040308381,0,689,"Rsad2,Isg15,Irf7,Stat1,Cd274,Psmb9,Psmb8,Irf1,B2m,Ifi209,Ifi203,Ptprc,Eif2ak2,Il6,Acod1,Samhd1,Fgl2,Irf8,Fcer1g,Tlr2,Zfp36,Il12b,Psmb10,Psme1,Pld4,C1qc,Cd74,Stat3,Anxa2,Casp8,Ccr1,Plek,Tcirg1,Thbs1,Tlr3,Batf2,H2-M3,Tnfaip3,Nfkbia,Tnf,Parp3,Vcam1,Cd86,Ifnb1,Hcls1,Il15,Csf1,Vav1,Ifng,Fcgr2b,Il12rb1,Socs1,Ubd,Klf6,Il7r,Lck,Cd40,Pml,Cebpb,Tyrobp,Nckap1l,Adam8,Pim1,Anxa1,Jun,Ada,Ccr2,Relb,Klrc1,Il4ra,Spi1,Slamf8,Nrros,Icos,Tnfsf8,Havcr2,Bcl3,Inpp5d,Pnp,Cd3g,Rras,Mad2l2,Mov10,Ptpn6,Nfkbiz,Il10,Lyn,Loxl3,Csf3r,Rhoh,Axl,Batf,Tlr4,Myc,Ripk1,Mmp14,Trib1,Ifna6,Tgfb1,Ptbp3,Lgals1,Lag3,Nfe2l2,Adar,Tmem176b,Junb,Fes,Dll1,Top2a,Nfkb2,Ltbr,Sash3,Dock2,Pdpn,Tbx21,Rab7b,Il6ra,Jak2,Etv6,Tmem176a,Plcg2,Mafb,Fos,Cd2,Ccr7,Bak1,Il1b,Pirb,Ido1,Tmod3,Tiparp,Atf4,Klf10,Ripk2,Tirap,Ly9,Mertk,H3f3b,Trf,St3gal1,Slamf6,Zbtb7b,Ctla4,Blnk,Vnn1,Mfng,Sfrp1,Psmb2,Prkx,Cd28,Ptpn22,Prdm1,Zfp36l2,Gata2,Cd3d,Gfi1,Ly6d,Cebpg,Tnfrsf18,Egr1,Ltb,Fli1,Runx1,Cited2,Il2ra,Il1a,Eif6,Gps2,Flt3l,Lrrk1,Tgfbr2,Cdk6,Bcl2l11,Hspa1a,Ripk3,Psma7,Atm,Cd109,Ikzf1,Ccnb2,Myh9,Il18,Gata3,Rbm47,Syk,Rtkn2,Hax1,Sgpl1,Tlr9,Gab2,Melk,G6pdx,Hspa9,Itk,Btk,Cd1d1,Psmf1,Cebpa,Atp7a,Bcl6,Fut7,Tcim,Cmtm7,Lrrc8a,Lmo2,Inhba,Trp53,Xbp1,Cd8a",209
"55","GOBP_LEUKOCYTE_DIFFERENTIATION",9.99900009999e-05,0.00212465390351587,0.740449952598143,1.67836020958328,0,377,"Rsad2,Irf7,Irf1,B2m,Ifi209,Ifi203,Ptprc,Il6,Fgl2,Irf8,Fcer1g,Tlr2,Il12b,C1qc,Cd74,Stat3,Anxa2,Casp8,Ccr1,Tcirg1,Tlr3,Batf2,H2-M3,Tnf,Vcam1,Cd86,Ifnb1,Hcls1,Il15,Csf1,Vav1,Ifng,Fcgr2b,Il12rb1,Socs1,Ubd,Klf6,Il7r,Lck,Cebpb,Tyrobp,Nckap1l,Adam8,Anxa1,Jun,Ada,Ccr2,Relb,Klrc1,Il4ra,Spi1,Slamf8,Nrros,Tnfsf8,Bcl3,Inpp5d,Pnp,Cd3g,Rras,Ptpn6,Nfkbiz,Il10,Lyn,Loxl3,Rhoh,Axl,Batf,Tlr4,Myc,Ripk1,Mmp14,Trib1,Ifna6,Tgfb1,Lgals1,Lag3,Tmem176b,Junb,Fes,Dll1,Ltbr,Sash3,Dock2,Tbx21,Il6ra,Tmem176a,Plcg2,Mafb,Fos,Cd2,Ccr7,Bak1,Il1b,Pirb,Klf10,Ripk2,Ly9,Mertk,Trf,St3gal1,Slamf6,Zbtb7b,Ctla4,Blnk,Vnn1,Mfng,Sfrp1,Cd28,Ptpn22,Prdm1,Zfp36l2,Gata2,Cd3d,Ly6d,Cebpg,Tnfrsf18,Egr1,Runx1,Il2ra,Il1a,Gps2,Lrrk1,Tgfbr2,Cdk6,Ripk3,Atm,Cd109,Ikzf1,Myh9,Il18,Gata3,Syk,Hax1,Tlr9,Gab2,Itk,Btk,Cd1d1,Cebpa,Atp7a,Bcl6,Fut7,Cmtm7,Lrrc8a,Inhba,Trp53,Xbp1,Cd8a",148
"56","GOBP_ACUTE_INFLAMMATORY_RESPONSE",0.000101327388793191,0.00212465390351587,0.76140502754927,1.6910409960638,0,77,"C3,Icam1,Il6,Serpina3n,Osmr,Ptgs2,Tnf,Vcam1,Nupr1,B4galt1,Fcgr2b,Cebpb,Hp,Adam8,Plscr1,Trem1,Ptges,Il6ra,Ccr7,Il1b,Serpina3c,Pik3cg,Lbp,Vnn1,Il1a,Gata3,Btk,Fut7,Hfe,Dnase1l3",30
"57","GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE",0.000103573278094252,0.00212465390351587,0.77583437123315,1.68890074616443,0,50,"Il6,Myd88,Serpine1,Pld4,Stat3,Tnf,Apod,Clec7a,Grn,Il4ra,Slamf8,Il1r2,Lyn,Tlr4,Pycard,Nos2,Vamp8,Per1,Lbp,Snap23,Mefv,Tlr6,Gpsm3,Syk,Btk",25
"58","GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE",0.00074834295488561,0.00951701255256218,0.775840428464921,1.64624860852647,6,35,"Il6,Myd88,Pld4,Stat3,Tnf,Apod,Clec7a,Il1r2,Tlr4,Pycard,Nos2,Per1,Mefv,Tlr6,Gpsm3",15
