"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_89756_coefficient","contrast_89756_log2fc","contrast_89756_tstat","contrast_89756_pvalue"
"195","1426413_at","18012","Neurod1","neurogenic differentiation 1",7.871e-14,1.535e-11,0.0051,1.3439,1.3439,9.3736,7.431e-10
"196","1438948_x_at","12257","Tspo","translocator protein",8.182e-14,1.589e-11,0.0052,0.6688,0.6688,4.9713,3.552e-05
"197","1420697_at","65221","Slc15a3","solute carrier family 15, member 3",1.078e-13,2.057e-11,0.0052,0.8021,0.8021,5.3041,1.473e-05
"198","1456772_at","17969","Ncf1","neutrophil cytosolic factor 1",1.078e-13,2.057e-11,0.0052,0.3097,0.3097,3.4509,0.0019
"199","1455471_at","269637","Cnpy1","canopy FGF signaling regulator 1",1.169e-13,2.222e-11,0.0053,2.2716,2.2716,10.1041,1.569e-10
"200","1455445_at","56410","Cbln3","cerebellin 3 precursor protein",1.201e-13,2.273e-11,0.0053,0.4681,0.4681,3.3317,0.0026
"201","1428976_at","21917","Tmpo","thymopoietin",1.266e-13,2.385e-11,0.0053,0.5803,0.5803,13.0282,5.878e-13
"202","1421358_at","14991","H2-M3","histocompatibility 2, M region locus 3",1.293e-13,2.417e-11,0.0054,0.4482,0.4482,4.8761,4.572e-05
"203","1431095_a_at","67138","Herc6","hect domain and RLD 6",1.291e-13,2.417e-11,0.0053,0.5039,0.5039,4.6511,8.299e-05
"204","1448314_at","12534","Cdk1","cyclin dependent kinase 1",1.328e-13,2.471e-11,0.0054,0.8569,0.8569,13.973,1.172e-13
"205","1424847_at","380684","Nefh","neurofilament, heavy polypeptide",1.458e-13,2.691e-11,0.0054,0.6767,0.6767,7.0341,1.729e-07
"206","1422068_at","18991","Pou3f1","POU domain, class 3, transcription factor 1",1.454e-13,2.691e-11,0.0054,-0.3072,-0.3072,-7.7562,2.98e-08
"207","1423287_at","12404","Cbln1","cerebellin 1 precursor protein",1.471e-13,2.704e-11,0.0054,0.5076,0.5076,9.0524,1.505e-09
"208","1421028_a_at","17260","Mef2c","myocyte enhancer factor 2C",1.491e-13,2.73e-11,0.0055,-0.3427,-0.3427,-7.6149,4.182e-08
"209","1436625_at","14129","Fcgr1","Fc receptor, IgG, high affinity I",1.587e-13,2.893e-11,0.0055,0.3019,0.3019,3.8342,7e-04
"210","1425225_at","246256","Fcgr4","Fc receptor, IgG, low affinity IV",1.624e-13,2.938e-11,0.0055,0.803,0.803,4.6197,9.019e-05
"211","1448509_at","66540","Fam107b","family with sequence similarity 107, member B",1.638e-13,2.95e-11,0.0056,0.3385,0.3385,9.8801,2.51e-10
"212","1454694_a_at","21973","Top2a","topoisomerase (DNA) II alpha",1.646e-13,2.954e-11,0.0056,0.9214,0.9214,13.7584,1.679e-13
"213","1418365_at","13036","Ctsh","cathepsin H",1.728e-13,3.088e-11,0.0056,0.2576,0.2576,4.4779,1e-04
"214","1453304_s_at","17069","Ly6e","lymphocyte antigen 6 family member E",1.735e-13,3.089e-11,0.0056,0.2587,0.2587,3.2123,0.0035
"215","1452178_at","671535","Parp10","poly (ADP-ribose) polymerase family, member 10",1.752e-13,3.107e-11,0.0056,0.8017,0.8017,5.5327,8.071e-06
"216","1453913_a_at","21355","Tap2","transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)",1.79e-13,3.136e-11,0.0057,0.5527,0.5527,4.4261,2e-04
"217","1456014_s_at","108101","Fermt3","fermitin family member 3",2.007e-13,3.504e-11,0.0057,0.2832,0.2832,3.2019,0.0036
"218","1424118_a_at","66442","Spc25","SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)",2.034e-13,3.537e-11,0.0058,0.8904,0.8904,15.1703,1.71e-14
"219","1418126_at","20304","Ccl5","C-C motif chemokine ligand 5",2.045e-13,3.543e-11,0.0058,1.0629,1.0629,5.1635,2.136e-05
"220","1436410_at","381112","Arhgef33","Rho guanine nucleotide exchange factor 33",2.092e-13,3.61e-11,0.0058,1.1402,1.1402,7.4494,6.239e-08
"221","1451655_at","276950","Slfn8","schlafen 8",2.413e-13,4.147e-11,0.0058,0.7863,0.7863,4.6631,8.04e-05
"222","1452767_at","81910","Rrbp1","ribosome binding protein 1",2.447e-13,4.19e-11,0.0058,0.1857,0.1857,6.3429,9.868e-07
"223","1448617_at","12508","Cd53","CD53 antigen",2.541e-13,4.336e-11,0.0059,0.4228,0.4228,4.8243,5.243e-05
"224","1439622_at","213391","Rassf4","Ras association (RalGDS/AF-6) domain family member 4",2.587e-13,4.397e-11,0.0059,1.0762,1.0762,10.0564,1.734e-10
"225","1436905_x_at","16792","Laptm5","lysosomal-associated protein transmembrane 5",2.933e-13,4.948e-11,0.0059,0.2299,0.2299,2.8593,0.0082
"226","1426048_s_at","21418","Tfap2a","transcription factor AP-2, alpha",3.012e-13,5.043e-11,0.006,0.9795,0.9795,13.1083,5.109e-13
"227","1440142_s_at","14580","Gfap","glial fibrillary acidic protein",3.01e-13,5.043e-11,0.006,0.4836,0.4836,5.3808,1.204e-05
"228","1419603_at","15951","Ifi204","interferon activated gene 204",3.076e-13,5.118e-11,0.006,0.5676,0.5676,3.3188,0.0027
"229","1419609_at","12768","Ccr1","C-C motif chemokine receptor 1",3.085e-13,5.118e-11,0.006,0.5391,0.5391,7.1392,1.333e-07
"230","1423286_at","12404","Cbln1","cerebellin 1 precursor protein",3.091e-13,5.118e-11,0.006,0.4835,0.4835,8.0145,1.615e-08
"231","1421862_a_at","22317","Vamp1","vesicle-associated membrane protein 1",3.187e-13,5.259e-11,0.0061,0.8485,0.8485,8.5044,5.176e-09
"232","1416714_at","15900","Irf8","interferon regulatory factor 8",3.2e-13,5.26e-11,0.0061,0.4434,0.4434,3.6146,0.0013
"233","1426412_at","18012","Neurod1","neurogenic differentiation 1",3.713e-13,6.081e-11,0.0061,1.2629,1.2629,8.5098,5.111e-09
"234","1422870_at","15423","Hoxc4","homeobox C4",3.778e-13,6.165e-11,0.0061,1.5016,1.5016,13.4706,2.733e-13
"235","1416530_a_at","18950","Pnp","purine-nucleoside phosphorylase",3.817e-13,6.206e-11,0.0062,0.2236,0.2236,2.8665,0.0081
"236","1456530_x_at","54325","Elovl1","ELOVL fatty acid elongase 1",3.962e-13,6.42e-11,0.0062,0.2144,0.2144,4.4756,1e-04
"237","1426318_at","282663","Serpinb1b","serine (or cysteine) peptidase inhibitor, clade B, member 1b",4.124e-13,6.658e-11,0.0062,1.1708,1.1708,12.0657,3.328e-12
"238","1418868_at","13799","En2","engrailed 2",4.329e-13,6.963e-11,0.0062,1.7137,1.7137,9.2712,9.292e-10
"239","1448026_at","320790","Chd7","chromodomain helicase DNA binding protein 7",4.418e-13,7.081e-11,0.0062,0.8101,0.8101,9.7746,3.138e-10
"240","1437503_a_at","66940","Shisa5","shisa family member 5",4.521e-13,7.221e-11,0.0063,0.4559,0.4559,5.7524,4.541e-06
"241","1447621_s_at","72512","Sting1","stimulator of interferon response cGAMP interactor 1",4.799e-13,7.612e-11,0.0063,0.3023,0.3023,2.791,0.0097
"242","1418401_a_at","70686","Dusp16","dual specificity phosphatase 16",4.783e-13,7.612e-11,0.0063,0.2675,0.2675,7.0548,1.643e-07
"243","1429524_at","17916","Myo1f","myosin IF",4.963e-13,7.843e-11,0.0063,0.6617,0.6617,4.9626,3.635e-05
"244","1421812_at","21356","Tapbp","TAP binding protein",5.421e-13,8.475e-11,0.0064,0.7517,0.7517,5.983,2.493e-06
"245","1452954_at","68612","Ube2c","ubiquitin-conjugating enzyme E2C",5.438e-13,8.475e-11,0.0064,0.7827,0.7827,12.2387,2.419e-12
"246","1425214_at","233571","P2ry6","pyrimidinergic receptor P2Y, G-protein coupled, 6",5.412e-13,8.475e-11,0.0063,0.2163,0.2163,2.9109,0.0073
"247","1456251_x_at","12257","Tspo","translocator protein",5.433e-13,8.475e-11,0.0064,0.4958,0.4958,3.808,8e-04
"248","1428094_at","16784","Lamp2","lysosomal-associated membrane protein 2",5.48e-13,8.511e-11,0.0064,0.2919,0.2919,6.1162,1.766e-06
"249","1420591_at","80910","Gpr84","G protein-coupled receptor 84",5.57e-13,8.621e-11,0.0065,0.5368,0.5368,4.2354,2e-04
"250","1418812_a_at","54422","Barhl1","BarH like homeobox 1",5.639e-13,8.698e-11,0.0065,1.5718,1.5718,10.4936,7.04e-11
"251","1437996_s_at","269637","Cnpy1","canopy FGF signaling regulator 1",5.743e-13,8.828e-11,0.0065,2.5572,2.5572,9.5175,5.441e-10
"252","1442517_a_at","319903","9630013A20Rik","RIKEN cDNA 9630013A20 gene",6.144e-13,9.412e-11,0.0065,0.4131,0.4131,4.1452,3e-04
"253","1423946_at","213019","Pdlim2","PDZ and LIM domain 2",6.886e-13,1.051e-10,0.0065,0.3611,0.3611,4.6634,8.034e-05
"254","1438716_at","209387","Trim30d","tripartite motif-containing 30D",7.038e-13,1.071e-10,0.0066,0.7702,0.7702,5.7153,5.003e-06
"255","1451755_a_at","11810","Apobec1","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1",7.347e-13,1.114e-10,0.0066,0.4602,0.4602,5.0809,2.657e-05
"256","1450992_a_at","17268","Meis1","Meis homeobox 1",7.678e-13,1.161e-10,0.0066,1.006,1.006,12.4067,1.781e-12
"257","1416896_at","20111","Rps6ka1","ribosomal protein S6 kinase polypeptide 1",7.904e-13,1.191e-10,0.0066,0.2439,0.2439,4.7209,6.897e-05
"258","1416892_s_at","66540","Fam107b","family with sequence similarity 107, member B",8.126e-13,1.22e-10,0.0067,0.3944,0.3944,9.5151,5.469e-10
"259","1426508_at","14580","Gfap","glial fibrillary acidic protein",8.265e-13,1.237e-10,0.0067,0.6108,0.6108,6.2246,1.336e-06
"260","1451969_s_at","235587","Parp3","poly (ADP-ribose) polymerase family, member 3",8.546e-13,1.275e-10,0.0067,0.4996,0.4996,3.9811,5e-04
"261","1441743_at","18505","Pax3","paired box 3",8.649e-13,1.281e-10,0.0067,0.9335,0.9335,11.3896,1.194e-11
"262","1418340_at","14127","Fcer1g","Fc receptor, IgE, high affinity I, gamma polypeptide",8.702e-13,1.281e-10,0.0068,0.5926,0.5926,4.69,7.485e-05
"263","1451161_a_at","13733","Adgre1","adhesion G protein-coupled receptor E1",8.619e-13,1.281e-10,0.0067,0.4037,0.4037,5.5136,8.486e-06
"264","1451080_at","230484","Usp1","ubiquitin specific peptidase 1",9.465e-13,1.384e-10,0.0068,0.4464,0.4464,12.1963,2.615e-12
"265","1448160_at","18826","Lcp1","lymphocyte cytosolic protein 1",9.547e-13,1.39e-10,0.0069,0.3691,0.3691,3.8745,6e-04
"266","1451905_a_at","17857","Mx1","MX dynamin-like GTPase 1",9.57e-13,1.39e-10,0.0069,0.8652,0.8652,4.3599,2e-04
"267","1424143_a_at","67177","Cdt1","chromatin licensing and DNA replication factor 1",9.953e-13,1.44e-10,0.0069,0.6164,0.6164,10.3104,1.024e-10
"268","1443814_x_at","13036","Ctsh","cathepsin H",9.974e-13,1.44e-10,0.0069,0.2776,0.2776,4.6777,7.734e-05
"269","1421911_at","20847","Stat2","signal transducer and activator of transcription 2",1.003e-12,1.443e-10,0.0069,0.4876,0.4876,4.3742,2e-04
"270","1423507_a_at","64383","Sirt2","sirtuin 2",1.036e-12,1.487e-10,0.007,0.1716,0.1716,3.711,0.001
"271","1426415_a_at","217069","Trim25","tripartite motif-containing 25",1.048e-12,1.498e-10,0.007,0.5516,0.5516,6.0377,2.163e-06
"272","1419598_at","68774","Ms4a6d","membrane-spanning 4-domains, subfamily A, member 6D",1.068e-12,1.523e-10,0.007,0.8989,0.8989,5.0331,3.015e-05
"273","1456946_at","237353","Sh3rf3","SH3 domain containing ring finger 3",1.102e-12,1.56e-10,0.0071,-0.3618,-0.3618,-9.6855,3.794e-10
"274","1438629_x_at","14824","Grn","granulin",1.132e-12,1.598e-10,0.0071,0.2174,0.2174,3.8007,8e-04
"275","1450403_at","20847","Stat2","signal transducer and activator of transcription 2",1.142e-12,1.607e-10,0.0071,0.6424,0.6424,5.0996,2.529e-05
"276","1450454_at","30935","Tor3a","torsin family 3, member A",1.16e-12,1.628e-10,0.0071,0.5272,0.5272,4.2591,2e-04
"277","1449852_a_at","98878","Ehd4","EH-domain containing 4",1.17e-12,1.636e-10,0.0071,0.2663,0.2663,4.698,7.328e-05
"278","1436948_a_at","245386","Tmem255a","transmembrane protein 255A",1.269e-12,1.765e-10,0.0072,0.3738,0.3738,6.7449,3.56e-07
"279","1423586_at","26362","Axl","AXL receptor tyrosine kinase",1.276e-12,1.768e-10,0.0072,0.2046,0.2046,3.5197,0.0016
"280","1418980_a_at","12799","Cnp","2',3'-cyclic nucleotide 3' phosphodiesterase",1.296e-12,1.79e-10,0.0072,0.4699,0.4699,4.3856,2e-04
"281","1423593_a_at","12978","Csf1r","colony stimulating factor 1 receptor",1.311e-12,1.806e-10,0.0073,0.1068,0.1068,2.0269,0.053
"282","1449296_a_at","12799","Cnp","2',3'-cyclic nucleotide 3' phosphodiesterase",1.4e-12,1.923e-10,0.0073,0.3965,0.3965,4.0731,4e-04
"283","1418095_at","66106","Smpx","small muscle protein, X-linked",1.444e-12,1.977e-10,0.0073,0.9686,0.9686,6.9372,2.2e-07
"284","1455263_at","210808","Lacc1","laccase domain containing 1",1.459e-12,1.991e-10,0.0073,0.1885,0.1885,2.6124,0.0147
"285","1417620_at","19354","Rac2","Rac family small GTPase 2",1.475e-12,2.008e-10,0.0073,0.4252,0.4252,4.2378,2e-04
"286","1415829_at","98386","Lbr","lamin B receptor",1.504e-12,2.04e-10,0.0074,0.3918,0.3918,9.8635,2.6e-10
"287","1439785_at","319903","9630013A20Rik","RIKEN cDNA 9630013A20 gene",1.528e-12,2.067e-10,0.0074,0.3741,0.3741,3.162,0.0039
"288","1456288_at","327978","Slfn5","schlafen 5",1.601e-12,2.159e-10,0.0074,0.4426,0.4426,3.4644,0.0018
"289","1425676_a_at","54325","Elovl1","ELOVL fatty acid elongase 1",1.638e-12,2.203e-10,0.0074,0.2037,0.2037,4.2157,3e-04
"290","1435454_a_at","229003","Helz2","helicase with zinc finger 2, transcriptional coactivator",1.672e-12,2.241e-10,0.0075,0.6224,0.6224,4.1464,3e-04
"291","1416683_at","140570","Plxnb2","plexin B2",1.683e-12,2.249e-10,0.0075,0.3972,0.3972,14.1432,8.86e-14
"292","1452242_at","74107","Cep55","centrosomal protein 55",1.717e-12,2.287e-10,0.0075,0.7662,0.7662,11.344,1.304e-11
"293","1426885_a_at","13445","Cdk2ap1","cyclin dependent kinase 2 associated protein 1",1.746e-12,2.32e-10,0.0075,0.3969,0.3969,10.4478,7.728e-11
"294","1437745_at","320790","Chd7","chromodomain helicase DNA binding protein 7",1.832e-12,2.42e-10,0.0076,0.6448,0.6448,9.0891,1.387e-09
"295","1417911_at","12428","Ccna2","cyclin A2",1.827e-12,2.42e-10,0.0075,0.7981,0.7981,12.4656,1.6e-12
"296","1416051_at","12263","C2","complement C2",1.948e-12,2.566e-10,0.0076,0.7946,0.7946,5.5506,7.701e-06
"297","1427482_a_at","12319","Car8","carbonic anhydrase 8",1.985e-12,2.606e-10,0.0076,0.6245,0.6245,7.4491,6.244e-08
"298","1437886_at","239743","Klhl6","kelch-like 6",2.029e-12,2.657e-10,0.0076,0.2554,0.2554,4.4797,1e-04
"299","1428786_at","105855","Nckap1l","NCK associated protein 1 like",2.06e-12,2.69e-10,0.0077,0.1407,0.1407,2.6112,0.0147
"300","1435509_x_at","13445","Cdk2ap1","cyclin dependent kinase 2 associated protein 1",2.125e-12,2.766e-10,0.0077,0.3943,0.3943,10.0122,1.901e-10
"301","1448749_at","56193","Plek","pleckstrin",2.17e-12,2.817e-10,0.0077,0.2764,0.2764,3.731,9e-04
"302","1433893_s_at","54141","Spag5","sperm associated antigen 5",2.193e-12,2.839e-10,0.0077,0.7666,0.7666,9.7197,3.527e-10
"303","1426653_at","17215","Mcm3","minichromosome maintenance complex component 3",2.24e-12,2.891e-10,0.0077,0.4454,0.4454,10.2539,1.15e-10
"304","1448205_at","268697","Ccnb1","cyclin B1",2.307e-12,2.961e-10,0.0078,0.8745,0.8745,13.5792,2.272e-13
"305","1423714_at","66929","Asf1b","anti-silencing function 1B histone chaperone",2.329e-12,2.98e-10,0.0078,0.3562,0.3562,9.0347,1.565e-09
"306","1424105_a_at","30939","Pttg1","pituitary tumor-transforming gene 1",2.336e-12,2.98e-10,0.0078,0.7812,0.7812,8.3274,7.778e-09
"307","1433701_at","223726","Mpped1","metallophosphoesterase domain containing 1",2.342e-12,2.98e-10,0.0079,-0.2166,-0.2166,-5.0272,3.063e-05
"308","1421814_at","17698","Msn","moesin",2.407e-12,3.045e-10,0.0079,0.3485,0.3485,4.9031,4.256e-05
"309","1426960_a_at","338521","Fa2h","fatty acid 2-hydroxylase",2.405e-12,3.045e-10,0.0079,0.4224,0.4224,3.6979,0.001
"310","1444071_at","319903","9630013A20Rik","RIKEN cDNA 9630013A20 gene",2.483e-12,3.133e-10,0.0079,0.6464,0.6464,4.7366,6.616e-05
"311","1451033_a_at","22066","Trpc4","transient receptor potential cation channel, subfamily C, member 4",2.516e-12,3.166e-10,0.0079,-0.2821,-0.2821,-7.9373,1.937e-08
"312","1431843_a_at","18037","Nfkbie","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, epsilon",2.576e-12,3.232e-10,0.008,0.3411,0.3411,5.0036,3.261e-05
"313","1457904_at","12319","Car8","carbonic anhydrase 8",2.745e-12,3.434e-10,0.008,0.7245,0.7245,7.6196,4.135e-08
"314","1455332_x_at","14130","Fcgr2b","Fc receptor, IgG, low affinity IIb",2.779e-12,3.467e-10,0.008,0.339,0.339,4.0476,4e-04
"315","1450670_at","13166","Dbh","dopamine beta hydroxylase",2.88e-12,3.583e-10,0.008,0.5188,0.5188,8.6932,3.367e-09
"316","1427301_at","12506","Cd48","CD48 antigen",2.922e-12,3.625e-10,0.0081,0.7384,0.7384,4.5869,9.837e-05
"317","1455123_at","240690","St18","suppression of tumorigenicity 18",2.981e-12,3.689e-10,0.0081,1.2217,1.2217,8.632,3.868e-09
"318","1417314_at","14962","Cfb","complement factor B",3.05e-12,3.764e-10,0.0081,0.5823,0.5823,3.6308,0.0012
"319","1426926_at","234779","Plcg2","phospholipase C, gamma 2",3.07e-12,3.778e-10,0.0081,0.2373,0.2373,3.9816,5e-04
"320","1418086_at","68458","Ppp1r14a","protein phosphatase 1, regulatory inhibitor subunit 14A",3.141e-12,3.855e-10,0.0081,0.4618,0.4618,4.5129,1e-04
"321","1430700_a_at","27226","Pla2g7","phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)",3.17e-12,3.874e-10,0.0082,0.4079,0.4079,8.5202,4.991e-09
"322","1455200_at","214230","Pak6","p21 (RAC1) activated kinase 6",3.174e-12,3.874e-10,0.0082,-0.2213,-0.2213,-6.9673,2.041e-07
"323","1416695_at","12257","Tspo","translocator protein",3.239e-12,3.943e-10,0.0082,0.4784,0.4784,3.9772,5e-04
"324","1449455_at","15162","Hck","hemopoietic cell kinase",3.263e-12,3.961e-10,0.0082,0.6906,0.6906,5.5166,8.42e-06
"325","1416802_a_at","67849","Cdca5","cell division cycle associated 5",3.28e-12,3.972e-10,0.0083,0.7,0.7,10.7544,4.159e-11
"326","1423392_at","29876","Clic4","chloride intracellular channel 4",3.365e-12,4.063e-10,0.0083,0.278,0.278,5.9766,2.534e-06
"327","1451344_at","231633","Tmem119","transmembrane protein 119",3.625e-12,4.366e-10,0.0083,0.0829,0.0829,1.0486,0.3039
"328","1434565_at","68755","Cgrrf1","cell growth regulator with ring finger domain 1",3.756e-12,4.511e-10,0.0083,0.1803,0.1803,3.5572,0.0015
"329","1420361_at","18173","Slc11a1","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1",3.835e-12,4.593e-10,0.0083,0.3971,0.3971,3.7535,9e-04
"330","1437432_a_at","76681","Trim12a","tripartite motif-containing 12A",3.887e-12,4.643e-10,0.0084,0.7236,0.7236,5.0232,3.096e-05
"331","1439506_at","225908","Myrf","myelin regulatory factor",3.912e-12,4.661e-10,0.0084,0.352,0.352,4.5986,9.536e-05
"332","1416950_at","106869","Tnfaip8","tumor necrosis factor, alpha-induced protein 8",4.01e-12,4.753e-10,0.0084,0.371,0.371,7.7887,2.757e-08
"333","1452040_a_at","14793","Cdca3","cell division cycle associated 3",4.086e-12,4.83e-10,0.0085,0.7209,0.7209,12.8993,7.372e-13
"334","1455660_at","12983","Csf2rb","colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)",4.154e-12,4.898e-10,0.0085,0.4831,0.4831,3.421,0.0021
"335","1416251_at","17219","Mcm6","minichromosome maintenance complex component 6",4.354e-12,5.12e-10,0.0085,0.5731,0.5731,9.8401,2.731e-10
"336","1450378_at","21356","Tapbp","TAP binding protein",4.598e-12,5.394e-10,0.0085,0.6361,0.6361,5.1327,2.317e-05
"337","1423768_at","54445","Unc93b1","unc-93 homolog B1, TLR signaling regulator",4.96e-12,5.761e-10,0.0086,0.1685,0.1685,2.6917,0.0122
"338","1428662_a_at","74318","Hopx","HOP homeobox",4.986e-12,5.761e-10,0.0086,0.4711,0.4711,6.3876,8.801e-07
"339","1428767_at","69146","Gsdmd","gasdermin D",4.97e-12,5.761e-10,0.0086,0.5054,0.5054,4.9166,4.106e-05
"340","1424708_at","68581","Tmed10","transmembrane p24 trafficking protein 10",4.957e-12,5.761e-10,0.0086,0.2696,0.2696,7.4417,6.356e-08
"341","1456890_at","230073","Rigi","RNA sensor RIG-I",5.198e-12,5.987e-10,0.0087,0.7906,0.7906,5.1113,2.452e-05
"342","1416258_at","21877","Tk1","thymidine kinase 1",5.21e-12,5.987e-10,0.0087,0.6169,0.6169,10.5995,5.68e-11
"343","1433933_s_at","101488","Slco2b1","solute carrier organic anion transporter family, member 2b1",5.386e-12,6.157e-10,0.0087,0.1347,0.1347,2.2392,0.0338
"344","1449858_at","12524","Cd86","CD86 antigen",5.485e-12,6.255e-10,0.0088,0.4519,0.4519,3.8013,8e-04
"345","1439232_at","78365","Lhx1os","LIM homeobox 1, opposite strand",5.517e-12,6.275e-10,0.0088,1.7737,1.7737,9.648,4.11e-10
"346","1419633_at","22255","Uncx","UNC homeobox",5.725e-12,6.495e-10,0.0088,1.9975,1.9975,8.766,2.856e-09
"347","1460188_at","15170","Ptpn6","protein tyrosine phosphatase, non-receptor type 6",5.76e-12,6.518e-10,0.0088,0.3481,0.3481,2.6455,0.0136
"348","1448293_at","13591","Ebf1","early B cell factor 1",5.874e-12,6.631e-10,0.0089,0.8871,0.8871,10.6624,5.003e-11
"349","1449297_at","12364","Casp12","caspase 12",6.395e-12,7.183e-10,0.0089,0.6624,0.6624,4.8607,4.761e-05
"350","1421369_a_at","17116","Mab21l1","mab-21-like 1",6.599e-12,7.394e-10,0.0089,2.535,2.535,9.9879,2.001e-10
"351","1424679_at","17116","Mab21l1","mab-21-like 1",6.894e-12,7.685e-10,0.009,2.5093,2.5093,9.9045,2.384e-10
"352","1418842_at","15163","Hcls1","hematopoietic cell specific Lyn substrate 1",7.024e-12,7.812e-10,0.009,0.2141,0.2141,1.9904,0.0571
"353","1426397_at","21813","Tgfbr2","transforming growth factor, beta receptor II",7.222e-12,8.011e-10,0.009,0.22,0.22,3.9706,5e-04
"354","1429831_at","83490","Pik3ap1","phosphoinositide-3-kinase adaptor protein 1",7.424e-12,8.215e-10,0.009,0.3338,0.3338,3.0514,0.0052
"355","1415828_a_at","28146","Serp1","stress-associated endoplasmic reticulum protein 1",7.557e-12,8.322e-10,0.0091,0.1613,0.1613,4.6577,8.155e-05
"356","1423288_s_at","12404","Cbln1","cerebellin 1 precursor protein",7.556e-12,8.322e-10,0.0091,0.4702,0.4702,7.491,5.64e-08
"357","1425609_at","17969","Ncf1","neutrophil cytosolic factor 1",7.724e-12,8.485e-10,0.0091,0.2849,0.2849,2.5444,0.0172
"358","1420824_at","20354","Sema4d","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D",7.894e-12,8.651e-10,0.0091,0.1641,0.1641,3.0934,0.0047
